user_id,mobile,password,nickname,avatar,bio,email,birthday
10070,+8610000010070,123456Aa!,bench_user_10070,https://example.com/bench/avatar-10070.png,bench user 10070,bench_user_10070@example.com,946684800
10071,+8610000010071,123456Aa!,bench_user_10071,https://example.com/bench/avatar-10071.png,bench user 10071,bench_user_10071@example.com,946684800
10072,+8610000010072,123456Aa!,bench_user_10072,https://example.com/bench/avatar-10072.png,bench user 10072,bench_user_10072@example.com,946684800
10073,+8610000010073,123456Aa!,bench_user_10073,https://example.com/bench/avatar-10073.png,bench user 10073,bench_user_10073@example.com,946684800
10074,+8610000010074,123456Aa!,bench_user_10074,https://example.com/bench/avatar-10074.png,bench user 10074,bench_user_10074@example.com,946684800
10075,+8610000010075,123456Aa!,bench_user_10075,https://example.com/bench/avatar-10075.png,bench user 10075,bench_user_10075@example.com,946684800
10076,+8610000010076,123456Aa!,bench_user_10076,https://example.com/bench/avatar-10076.png,bench user 10076,bench_user_10076@example.com,946684800
10077,+8610000010077,123456Aa!,bench_user_10077,https://example.com/bench/avatar-10077.png,bench user 10077,bench_user_10077@example.com,946684800
10078,+8610000010078,123456Aa!,bench_user_10078,https://example.com/bench/avatar-10078.png,bench user 10078,bench_user_10078@example.com,946684800
10079,+8610000010079,123456Aa!,bench_user_10079,https://example.com/bench/avatar-10079.png,bench user 10079,bench_user_10079@example.com,946684800
10080,+8610000010080,123456Aa!,bench_user_10080,https://example.com/bench/avatar-10080.png,bench user 10080,bench_user_10080@example.com,946684800
10081,+8610000010081,123456Aa!,bench_user_10081,https://example.com/bench/avatar-10081.png,bench user 10081,bench_user_10081@example.com,946684800
10082,+8610000010082,123456Aa!,bench_user_10082,https://example.com/bench/avatar-10082.png,bench user 10082,bench_user_10082@example.com,946684800
10083,+8610000010083,123456Aa!,bench_user_10083,https://example.com/bench/avatar-10083.png,bench user 10083,bench_user_10083@example.com,946684800
10084,+8610000010084,123456Aa!,bench_user_10084,https://example.com/bench/avatar-10084.png,bench user 10084,bench_user_10084@example.com,946684800
10085,+8610000010085,123456Aa!,bench_user_10085,https://example.com/bench/avatar-10085.png,bench user 10085,bench_user_10085@example.com,946684800
10086,+8610000010086,123456Aa!,bench_user_10086,https://example.com/bench/avatar-10086.png,bench user 10086,bench_user_10086@example.com,946684800
10087,+8610000010087,123456Aa!,bench_user_10087,https://example.com/bench/avatar-10087.png,bench user 10087,bench_user_10087@example.com,946684800
10088,+8610000010088,123456Aa!,bench_user_10088,https://example.com/bench/avatar-10088.png,bench user 10088,bench_user_10088@example.com,946684800
10089,+8610000010089,123456Aa!,bench_user_10089,https://example.com/bench/avatar-10089.png,bench user 10089,bench_user_10089@example.com,946684800
10090,+8610000010090,123456Aa!,bench_user_10090,https://example.com/bench/avatar-10090.png,bench user 10090,bench_user_10090@example.com,946684800
10091,+8610000010091,123456Aa!,bench_user_10091,https://example.com/bench/avatar-10091.png,bench user 10091,bench_user_10091@example.com,946684800
10092,+8610000010092,123456Aa!,bench_user_10092,https://example.com/bench/avatar-10092.png,bench user 10092,bench_user_10092@example.com,946684800
10093,+8610000010093,123456Aa!,bench_user_10093,https://example.com/bench/avatar-10093.png,bench user 10093,bench_user_10093@example.com,946684800
10094,+8610000010094,123456Aa!,bench_user_10094,https://example.com/bench/avatar-10094.png,bench user 10094,bench_user_10094@example.com,946684800
10095,+8610000010095,123456Aa!,bench_user_10095,https://example.com/bench/avatar-10095.png,bench user 10095,bench_user_10095@example.com,946684800
10096,+8610000010096,123456Aa!,bench_user_10096,https://example.com/bench/avatar-10096.png,bench user 10096,bench_user_10096@example.com,946684800
10097,+8610000010097,123456Aa!,bench_user_10097,https://example.com/bench/avatar-10097.png,bench user 10097,bench_user_10097@example.com,946684800
10098,+8610000010098,123456Aa!,bench_user_10098,https://example.com/bench/avatar-10098.png,bench user 10098,bench_user_10098@example.com,946684800
10099,+8610000010099,123456Aa!,bench_user_10099,https://example.com/bench/avatar-10099.png,bench user 10099,bench_user_10099@example.com,946684800
10100,+8610000010100,123456Aa!,bench_user_10100,https://example.com/bench/avatar-10100.png,bench user 10100,bench_user_10100@example.com,946684800
